GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
10277,2836.147154712038,0.09200915159004852,0.06816757157638582,1.3497495871177805,0.17709632055509206,0.6244447570349694
23095,2166.22980451074,-0.13929490714635845,0.09597670347138315,-1.4513408161376502,0.14668498105514025,0.5801252849813595
105376725,1.5011493395173472,-0.9226225807967265,0.8384789222669137,-1.1003527414885061,0.27117846070694995,0.7197851202101314
5226,3944.6639107344213,-0.2319008486390802,0.1006615721781745,-2.3037674022079413,0.02123570391656547,0.2199734027768723
100526739,94.14157690823725,-0.08893904699058533,0.11256481045162062,-0.7901141274413691,0.42946112004353576,0.8339806590255617
378708,104.48646308858778,-0.19242215171043034,0.11139390582050322,-1.7274028618809147,0.08409533701876341,0.4551772571698223
1325,6.01006567754284,0.09110866760462841,0.36719459759254,0.24812093696903398,0.8040408366787065,0.9677636805110458
1676,1225.0268395539358,0.0951260139408364,0.08651780172686614,1.0994964278120023,0.2715515912580435,0.7197851202101314
5195,396.0633573357646,0.06777680607126897,0.07689789939907903,0.8813869637651078,0.3781084111054793,0.80323940177861
54897,9.856691356655999,2.1218823348185034,0.5436827264685594,3.902795199326992,9.508815753255081e-05,0.005167834648508196
148345,0.7156611194069339,-0.5911267905771812,1.394496257365223,-0.4238998759982782,0.6716388345984641,
23435,3224.9992272033855,-0.015296872456168923,0.0846807977134557,-0.18064157246050913,0.8566489225356717,0.9784583804309321
10747,64.9008225518201,-0.07784410840597546,0.1566750231650263,-0.4968507859991316,0.6192942786241066,0.9155579066860703
6723,1520.9632941910368,-0.0997539827264663,0.21605892331539694,-0.4616980460503737,0.6442978724923654,0.9219350469474602
5394,1856.7927531801242,0.010325956996112787,0.2040940200884292,0.050594118297237665,0.9596489497435319,0.9941844455270864
105376736,43.41279288403871,0.08183456322615966,0.24167572529318548,0.33861308630348874,0.7349012229810115,0.9486548053649786
2475,2496.4089092804297,0.019921679701338884,0.19105659628185243,0.10427109081305848,0.9169542190208795,0.988498232254144
100873935,33.996146384942364,-0.21871940690667027,0.2283065357523218,-0.9580076461058824,0.3380589029866977,0.7775112010970036
10218,67.22970401589566,-1.86624197174903,0.9128217222995731,-2.044475855644198,0.040906560247586606,0.3188395583654008
29914,360.45741308430667,0.1881242369476628,0.18685441047889514,1.0067958067755167,0.31403291013017376,0.7594400068585628
57540,1.90575337824046,-0.3602651728545156,1.1765289657140348,-0.3062102025136889,0.7594446047992379,0.9548562867482708
26232,47.984243043676656,0.2963223975881336,0.18905429069887777,1.5673931360812674,0.11702282736600354,0.5237366123729431
93611,523.2937216222061,0.06406714434699039,0.10394023473576129,0.616384449293029,0.5376408143017071,0.8813443881749036
